ID,Title,Authors,Abstract,Keywords,Journal,Publication_Date,Year,DOI,URL,Source,Country,Language
https://openalex.org/W2909388606,Aerodynamic Design Optimization and Shape Exploration using Generative Adversarial Networks,Wei Chen;Kevin Chiu;Mark Fuge,,,AIAA SCITECH 2022 Forum,,2019,10.2514/6.2019-2351,null,OPENALEX,,
https://openalex.org/W3119955046,End-to-End Chinese Landscape Painting Creation Using Generative Adversarial Networks,Alice Xue,Abstract available,,,,2021,10.1109/wacv48630.2021.00391,https://arxiv.org/pdf/2011.05552,OPENALEX,,
https://openalex.org/W3124057057,Auxiliary Information-Guided Industrial Data Augmentation for Any-Shot Fault Learning and Diagnosis,Yue Zhuo;Zhiqiang Ge,Abstract available,,IEEE Transactions on Industrial Informatics,,2021,10.1109/tii.2021.3053106,null,OPENALEX,,
https://openalex.org/W3163222347,De-Pois: An Attack-Agnostic Defense against Data Poisoning Attacks,Jian Chen;Xuxin Zhang;Rui Zhang;Chen Wang;Ling Liu,Abstract available,,IEEE Transactions on Information Forensics and Security,,2021,10.1109/tifs.2021.3080522,https://doi.org/10.1109/tifs.2021.3080522,OPENALEX,,
https://openalex.org/W3175504132,Balanced semisupervised generative adversarial network for damage assessment from low?data imbalanced?class regime,Yuqing Gao;Pengyuan Zhai;Khalid M. Mosalam,Abstract available,,Computer-Aided Civil and Infrastructure Engineering,,2021,10.1111/mice.12741,http://arxiv.org/pdf/2211.15961,OPENALEX,,
https://openalex.org/W3097119557,Enhanced balancing GAN: minority-class image generation,Gaofeng Huang;Amir Hossein Jafari,,,Neural Computing and Applications,,2021,10.1007/s00521-021-06163-8,https://link.springer.com/content/pdf/10.1007/s00521-021-06163-8.pdf,OPENALEX,,
https://openalex.org/W3121667743,SCCGAN: Style and Characters Inpainting Based on CGAN,Ruijun Liu;Xiangshang Wang;Huimin Lu;Zhaohui Wu;Qian Fan;Shanxi Li;Xin Jin,,,Mobile Networks and Applications,,2021,10.1007/s11036-020-01717-x,null,OPENALEX,,
https://openalex.org/W3157242219,FedDPGAN: Federated Differentially Private Generative Adversarial Networks Framework for the Detection of COVID-19 Pneumonia,Longling Zhang;Bochen Shen;Ahmed Barnawi;Shan Xi;Neeraj Kumar;Yi Wu,Abstract available,,Information Systems Frontiers,,2021,10.1007/s10796-021-10144-6,https://doi.org/10.1007/s10796-021-10144-6,OPENALEX,,
https://openalex.org/W2923549568,Auto-Embedding Generative Adversarial Networks For High Resolution Image Synthesis,Yong Guo;Qi Chen;Jian Chen;Qingyao Wu;Qinfeng Shi;Mingkui Tan,Abstract available,,IEEE Transactions on Multimedia,,2019,10.1109/tmm.2019.2908352,https://arxiv.org/pdf/1903.11250,OPENALEX,,
https://openalex.org/W2945008339,Augmenting data with GANs to segment melanoma skin lesions,Federico Pollastri;Federico Bolelli;Roberto Paredes;Costantino Grana,,,Multimedia Tools and Applications,,2019,10.1007/s11042-019-7717-y,https://iris.unimore.it/bitstream/11380/1176919/1/2018_MTAP_REVISION_Augmenting_data_with_GANs_to_segment_melanoma_skin_lesions.pdf,OPENALEX,,
https://openalex.org/W2955625300,Exemplar Guided Face Image Super-Resolution Without Facial Landmarks,Berk Dogan;Shuhang Gu;Radu Timofte,Abstract available,,,,2019,10.1109/cvprw.2019.00232,https://arxiv.org/pdf/1906.07078,OPENALEX,,
https://openalex.org/W2989769843,CT prostate segmentation based on synthetic MRI?aided deep attention fully convolution network,Yang Lei;Xue Dong;Zhen Tian;Yingzi Liu;Sibo Tian;Tonghe Wang;Xiaojun Jiang;Pretesh Patel;Ashesh B. Jani;Hui Mao;Walter J. Curran;Tian Liu;Xiaofeng Yang,Abstract available,,Medical Physics,,2019,10.1002/mp.13933,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7764436,OPENALEX,,
https://openalex.org/W2997085666,RIS-GAN: Explore Residual and Illumination with Generative Adversarial Networks for Shadow Removal,Ling Zhang;Chengjiang Long;Xiaolong Zhang;Chunxia Xiao,Abstract available,,,,2020,10.1609/aaai.v34i07.6979,https://ojs.aaai.org/index.php/AAAI/article/download/6979/6833,OPENALEX,,
https://openalex.org/W3048236912,TrajVAE: A Variational AutoEncoder model for trajectory generation,Xinyu Chen;Jiajie Xu;Rui Zhou;Wei Chen;Junhua Fang;Chengfei Liu,,,Neurocomputing,,2020,10.1016/j.neucom.2020.03.120,null,OPENALEX,,
https://openalex.org/W3204595673,DRB-GAN: A Dynamic ResBlock Generative Adversarial Network for Artistic Style Transfer,Wenju Xu;Chengjiang Long;Ruisheng Wang;Guanghui Wang,Abstract available,,,,2021,10.1109/iccv48922.2021.00632,https://arxiv.org/pdf/2108.07379,OPENALEX,,
https://openalex.org/W2992937964,SegSRGAN: Super-resolution and segmentation using generative adversarial networks — Application to neonatal brain MRI,Quentin Delannoy;Chi-Hieu Pham;Clément Cazorla;Carlos Tor-Díez;Guillaume Dollé;Hélène Meunier;Nathalie Bednarek;Ronan Fablet;Nicolas Passat;François Rousseau,,,Computers in Biology and Medicine,,2020,10.1016/j.compbiomed.2020.103755,https://www.sciencedirect.com/science/article/am/pii/S0010482520301311,OPENALEX,,
https://openalex.org/W3027067201,Sparse-Gan: Sparsity-Constrained Generative Adversarial Network for Anomaly Detection in Retinal OCT Image,Kang Zhou;Shenghua Gao;Jun Cheng;Zaiwang Gu;Huazhu Fu;Zhi Tu;Jianlong Yang;Yitian Zhao;Jiang Liu,Abstract available,,,,2020,10.1109/isbi45749.2020.9098374,https://arxiv.org/pdf/1911.12527,OPENALEX,,
https://openalex.org/W3046020299,Super-Resolution of Sentinel-2 Imagery Using Generative Adversarial Networks,Luis Salgueiro;Javier Marcello;Verónica Vilaplana,Abstract available,,Remote Sensing,,2020,10.3390/rs12152424,https://www.mdpi.com/2072-4292/12/15/2424/pdf,OPENALEX,,
https://openalex.org/W3010637479,Fusion of Heterogeneous Adversarial Networks for Single Image Dehazing,Jaihyun Park;David K. Han;Hanseok Ko,Abstract available,,IEEE Transactions on Image Processing,,2020,10.1109/tip.2020.2975986,null,OPENALEX,,
https://openalex.org/W3028959255,AnimeGAN: A Novel Lightweight GAN for Photo Animation,Jie Chen;Gang Liu;Xin Chen,,,Communications in computer and information science,,2020,10.1007/978-981-15-5577-0_18,null,OPENALEX,,
https://openalex.org/W3040441798,DoseGAN: a generative adversarial network for synthetic dose prediction using attention-gated discrimination and generation,Vasant Kearney;Jason W. Chan;Tianqi Wang;Alan Perry;Martina Descovich;Olivier Morin;Sue S. Yom;Timothy D. Solberg,Abstract available,,Scientific Reports,,2020,10.1038/s41598-020-68062-7,https://www.nature.com/articles/s41598-020-68062-7.pdf,OPENALEX,,
https://openalex.org/W3128861763,Generative Adversarial Minority Oversampling for Spectral–Spatial Hyperspectral Image Classification,Swalpa Kumar Roy;Juan M. Haut;Mercedes E. Paoletti;Shiv Ram Dubey;Antonio Plaza,Abstract available,,IEEE Transactions on Geoscience and Remote Sensing,,2021,10.1109/tgrs.2021.3052048,null,OPENALEX,,
https://openalex.org/W3166971825,SOUP-GAN: Super-Resolution MRI Using Generative Adversarial Networks,Kuan Zhang;Haoji Hu;Kenneth A. Philbrick;Gian Marco Conte;Joseph D. Sobek;Pouria Rouzrokh;Bradley J. Erickson,Abstract available,,Tomography,,2022,10.3390/tomography8020073,https://www.mdpi.com/2379-139X/8/2/73/pdf?version=1648109046,OPENALEX,,
https://openalex.org/W3091653824,KT-GAN: Knowledge-Transfer Generative Adversarial Network for Text-to-Image Synthesis,Hongchen Tan;Xiuping Liu;Meng Liu;Baocai Yin;Xin Li,Abstract available,,IEEE Transactions on Image Processing,,2020,10.1109/tip.2020.3026728,https://doi.org/10.1109/tip.2020.3026728,OPENALEX,,
https://openalex.org/W3115507218,A tnGAN-Based Leak Detection Method for Pipeline Network Considering Incomplete Sensor Data,Xuguang Hu;Huaguang Zhang;Dazhong Ma;Rui Wang,Abstract available,,IEEE Transactions on Instrumentation and Measurement,,2020,10.1109/tim.2020.3045843,null,OPENALEX,,
https://openalex.org/W3016744618,Infrared and visible image fusion using dual discriminators generative adversarial networks with Wasserstein distance,Jing Li;Hongtao Huo;Kejian Liu;Chang Li,,,Information Sciences,,2020,10.1016/j.ins.2020.04.035,null,OPENALEX,,
https://openalex.org/W4207042493,Attention mechanism-based generative adversarial networks for cloud removal in Landsat images,Meng Xu;Furong Deng;Sen Jia;Xiuping Jia;Antonio Plaza,,,Remote Sensing of Environment,,2022,10.1016/j.rse.2022.112902,null,OPENALEX,,
https://openalex.org/W3002057796,Self-Supervised Structure Learning for Crack Detection Based on Cycle-Consistent Generative Adversarial Networks,Kaige Zhang;Yingtao Zhang;Heng-Da Cheng,Abstract available,,Journal of Computing in Civil Engineering,,2020,10.1061/(asce)cp.1943-5487.0000883,null,OPENALEX,,
https://openalex.org/W3174265363,DivCo: Diverse Conditional Image Synthesis via Contrastive Generative Adversarial Network,Rui Liu;Yixiao Ge;Ching Lam Choi;Xiaogang Wang;Hongsheng Li,Abstract available,,,,2021,10.1109/cvpr46437.2021.01611,https://arxiv.org/pdf/2103.07893,OPENALEX,,
https://openalex.org/W4205381470,SLC-GAN: An automated myocardial infarction detection model based on generative adversarial networks and convolutional neural networks with single-lead electrocardiogram synthesis,Wenqiang Li;Yuk Ming Tang;Kai Yu;Suet To,,,Information Sciences,,2022,10.1016/j.ins.2021.12.083,null,OPENALEX,,
https://openalex.org/W4210500502,BPGAN: Brain PET synthesis from MRI using generative adversarial network for multi-modal Alzheimer’s disease diagnosis,Jin Zhang;Xiaohai He;Linbo Qing;Feng Gao;Bin Wang,,,Computer Methods and Programs in Biomedicine,,2022,10.1016/j.cmpb.2022.106676,null,OPENALEX,,
https://openalex.org/W4312809802,Auditing Privacy Defenses in Federated Learning via Generative Gradient Leakage,Zhuohang Li;Jiaxin Zhang;Luyang Liu;Jian Liu,Abstract available,,,,2022,10.1109/cvpr52688.2022.00989,http://arxiv.org/pdf/2203.15696,OPENALEX,,
https://openalex.org/W3034814868,Fashion Editing With Adversarial Parsing Learning,Haoye Dong;Xiaodan Liang;Yixuan Zhang;Xu?Jie Zhang;Xiaohui Shen;Zhenyu Xie;Bowen Wu;Jian Yin,Abstract available,,,,2020,10.1109/cvpr42600.2020.00814,http://arxiv.org/pdf/1906.00884,OPENALEX,,
https://openalex.org/W3046884811,Generative Adversarial Network Technologies and Applications in Computer Vision,Lianchao Jin;Fuxiao Tan;Shengming Jiang,Abstract available,,Computational Intelligence and Neuroscience,,2020,10.1155/2020/1459107,https://downloads.hindawi.com/journals/cin/2020/1459107.pdf,OPENALEX,,
https://openalex.org/W3135879617,RRSGAN: Reference-Based Super-Resolution for Remote Sensing Image,Runmin Dong;Lixian Zhang;Haohuan Fu,Abstract available,,IEEE Transactions on Geoscience and Remote Sensing,,2021,10.1109/tgrs.2020.3046045,null,OPENALEX,,
https://openalex.org/W4291711121,Intelligent generative structural design method for shear wall building based on “fused-text-image-to-image” generative adversarial networks,Wenjie Liao;Yuli Huang;Zhe Zheng;Xinzheng Lu,,,Expert Systems with Applications,,2022,10.1016/j.eswa.2022.118530,null,OPENALEX,,
https://openalex.org/W3215865232,Cloud Removal in Remote Sensing Images Using Generative Adversarial Networks and SAR-to-Optical Image Translation,Faramarz Naderi Darbaghshahi;Mohammad Reza Mohammadi;Mohsen Soryani,Abstract available,,IEEE Transactions on Geoscience and Remote Sensing,,2021,10.1109/tgrs.2021.3131035,https://arxiv.org/pdf/2012.12180,OPENALEX,,
https://openalex.org/W4280526687,A new cyclical generative adversarial network based data augmentation method for multiaxial fatigue life prediction,Xingyue Sun;Kun Zhou;Shouwen Shi;Kai Song;Xu Chen,,,International Journal of Fatigue,,2022,10.1016/j.ijfatigue.2022.106996,null,OPENALEX,,
https://openalex.org/W4282028291,BrainGAN: Brain MRI Image Generation and Classification Framework Using GAN Architectures and CNN Models,Halima Hamid N. Alrashedy;Atheer Fahad Almansour;Dina M. Ibrahim;Mohammad Ali A. Hammoudeh,Abstract available,,Sensors,,2022,10.3390/s22114297,https://www.mdpi.com/1424-8220/22/11/4297/pdf?version=1654580567,OPENALEX,,
https://openalex.org/W4313443445,SwinGAN: A dual-domain Swin Transformer-based generative adversarial network for MRI reconstruction,Xiang Zhao;Tiejun Yang;Bingjie Li;Xin Zhang,,,Computers in Biology and Medicine,,2022,10.1016/j.compbiomed.2022.106513,null,OPENALEX,,
https://openalex.org/W3158644168,Missing Data Repairs for Traffic Flow With Self-Attention Generative Adversarial Imputation Net,Weibin Zhang;Pulin Zhang;Yinghao Yu;Xiying Li;Salvatore Antonio Biancardo;Junyi Zhang,Abstract available,,IEEE Transactions on Intelligent Transportation Systems,,2021,10.1109/tits.2021.3074564,null,OPENALEX,,
https://openalex.org/W4281903125,Brain tumor image generation using an aggregation of GAN models with style transfer,Debadyuti Mukherkjee;Pritam Saha;Dmitrii Kaplun;Aleksandr Sinitca;Ram Sarkar,Abstract available,,Scientific Reports,,2022,10.1038/s41598-022-12646-y,https://www.nature.com/articles/s41598-022-12646-y.pdf,OPENALEX,,
https://openalex.org/W3179965609,Multiattention Generative Adversarial Network for Remote Sensing Image Super-Resolution,Sen Jia;Zhihao Wang;Qingquan Li;Xiuping Jia;Meng Xu,Abstract available,,IEEE Transactions on Geoscience and Remote Sensing,,2022,10.1109/tgrs.2022.3180068,https://arxiv.org/pdf/2107.06536,OPENALEX,,
https://openalex.org/W4310863204,Synthetic attack data generation model applying generative adversarial network for intrusion detection,Vikash Kumar;Ditipriya Sinha,,,Computers & Security,,2022,10.1016/j.cose.2022.103054,null,OPENALEX,,
https://openalex.org/W3138368401,Enhancing magnetic resonance imaging-driven Alzheimer’s disease classification performance using generative adversarial learning,Xiao Zhou;Shangran Qiu;Prajakta Joshi;Chonghua Xue;Ronald Killiany;Asim Mian;Sang Chin;Rhoda Au;Vijaya B. Kolachalama,Abstract available,,Alzheimer s Research & Therapy,,2021,10.1186/s13195-021-00797-5,https://alzres.biomedcentral.com/counter/pdf/10.1186/s13195-021-00797-5,OPENALEX,,
https://openalex.org/W3213056609,DeepFake electrocardiograms using generative adversarial networks are the beginning of the end for privacy issues in medicine,Vajira Thambawita;Jonas L. Isaksen;Steven A. Hicks;Jonas Ghouse;Gustav Ahlberg;Allan Linneberg;Niels Grarup;Christina Ellervik;Morten S. Olesen;Torben Hansen;Claus Graff;Niels?Henrik Holstein?Rathlou;Inga Strümke;Hugo Lewi Hammer;Mary M. Maleckar;Pål Halvorsen;Michael A. Riegler;Jørgen K. Kanters,Abstract available,,Scientific Reports,,2021,10.1038/s41598-021-01295-2,https://www.nature.com/articles/s41598-021-01295-2.pdf,OPENALEX,,
https://openalex.org/W3154686965,Generative Adversarial Networks: A Primer for Radiologists,Jelmer M. Wolterink;Anirban Mukhopadhyay;Tim Leiner;Thomas J. Vogl;Andreas Bucher;Ivana Išgum,Abstract available,,Radiographics,,2021,10.1148/rg.2021200151,https://research.utwente.nl/files/279523298/rg.2021200151.pdf,OPENALEX,,
https://openalex.org/W3174867786,GAN-Based Data Augmentation and Anonymization for Skin-Lesion Analysis: A Critical Review,Alceu Bissoto;Eduardo Valle;Sandra Avila,Abstract available,,,,2021,10.1109/cvprw53098.2021.00204,https://arxiv.org/pdf/2104.10603,OPENALEX,,
https://openalex.org/W3189500528,Incremental Generative Occlusion Adversarial Suppression Network for Person ReID,Cairong Zhao;Xinbi Lv;Shuguang Dou;Shanshan Zhang;Jun Wu;Liang Wang,Abstract available,,IEEE Transactions on Image Processing,,2021,10.1109/tip.2021.3070182,null,OPENALEX,,
https://openalex.org/W3035733053,Reconstruction of turbulent data with deep generative models for semantic inpainting from TURB-Rot database,Michele Buzzicotti;Fabio Bonaccorso;Patricio Clark Di Leoni;Luca Biferale,Abstract available,,Physical Review Fluids,,2021,10.1103/physrevfluids.6.050503,https://arxiv.org/pdf/2006.09179,OPENALEX,,
https://openalex.org/W3157571958,Data augmentation using generative adversarial neural networks on brain structural connectivity in multiple sclerosis,Berardino Barile;Aldo Marzullo;Claudio Stamile;Françoise Durand?Dubief;Dominique Sappey?Marinier,,,Computer Methods and Programs in Biomedicine,,2021,10.1016/j.cmpb.2021.106113,https://www.sciencedirect.com/science/article/am/pii/S0169260721001887,OPENALEX,,
https://openalex.org/W3182944083,Indoor Localization Using Data Augmentation via Selective Generative Adversarial Networks,Wafa Njima;Marwa Chafii;Arsenia Chorti;Raed M. Shubair;H. Vincent Poor,Abstract available,,IEEE Access,,2021,10.1109/access.2021.3095546,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09477623.pdf,OPENALEX,,
https://openalex.org/W4224237033,Pavement crack detection algorithm based on generative adversarial network and convolutional neural network under small samples,Boqiang Xu;Chao Liu,,,Measurement,,2022,10.1016/j.measurement.2022.111219,null,OPENALEX,,
https://openalex.org/W4226483884,Deep learning data augmentation for Raman spectroscopy cancer tissue classification,Man Wu;Shuwen Wang;Shirui Pan;Andrew C. Terentis;John Strasswimmer;Xingquan Zhu,Abstract available,,Scientific Reports,,2021,10.1038/s41598-021-02687-0,https://www.nature.com/articles/s41598-021-02687-0.pdf,OPENALEX,,
https://openalex.org/W4297241273,Retinal Vessel Segmentation Using Multi-Scale Residual Convolutional Neural Network (MSR-Net) Combined with Generative Adversarial Networks,Mithun Kumar Kar;Debanga Raj Neog;Malaya Kumar Nath,,,Circuits Systems and Signal Processing,,2022,10.1007/s00034-022-02190-5,null,OPENALEX,,
https://openalex.org/W4220712379,The Role of Generative Adversarial Network in Medical Image Analysis: An In-depth Survey,Manal Alamir;Manal Alghamdi,Abstract available,,ACM Computing Surveys,,2022,10.1145/3527849,null,OPENALEX,,
https://openalex.org/W4285678828,Data-augmented wavelet capsule generative adversarial network for rolling bearing fault diagnosis,Yunpeng Liu;Hongkai Jiang;Chaoqiang Liu;Wangfeng Yang;Wei Sun,,,Knowledge-Based Systems,,2022,10.1016/j.knosys.2022.109439,null,OPENALEX,,
https://openalex.org/W3164962239,An interpretable data augmentation scheme for machine fault diagnosis based on a sparsity-constrained generative adversarial network,Liang Ma;Yu Ding;Zili Wang;Chao Wang;Jian Ma;Chen Lü,,,Expert Systems with Applications,,2021,10.1016/j.eswa.2021.115234,null,OPENALEX,,
https://openalex.org/W4221158339,PerFED-GAN: Personalized Federated Learning via Generative Adversarial Networks,Xingjian Cao;Gang Sun;Hongfang Yu;Mohsen Guizani,Abstract available,,IEEE Internet of Things Journal,,2022,10.1109/jiot.2022.3172114,https://arxiv.org/pdf/2202.09155,OPENALEX,,
https://openalex.org/W4293582161,Reconstructing Kinetic Models for Dynamical Studies of Metabolism using Generative Adversarial Networks,Subham Choudhury;Michaël Moret;Pierre Salvy;Daniel Weilandt;Vassily Hatzimanikatis;Ljubiša Miškovi?,Abstract available,,Nature Machine Intelligence,,2022,10.1038/s42256-022-00519-y,https://www.nature.com/articles/s42256-022-00519-y.pdf,OPENALEX,,
https://openalex.org/W3082607403,Brain stroke lesion segmentation using consistent perception generative adversarial network,Shuqiang Wang;Zhuo Chen;Senrong You;Bing-Chuan Wang;Yanyan Shen;Baiying Lei,,,Neural Computing and Applications,,2022,10.1007/s00521-021-06816-8,https://arxiv.org/pdf/2008.13109,OPENALEX,,
https://openalex.org/W3172256710,PC-GAIN: Pseudo-label conditional generative adversarial imputation networks for incomplete data,Yufeng Wang;Dan Li;Xiang Li;Min Yang,,,Neural Networks,,2021,10.1016/j.neunet.2021.05.033,https://arxiv.org/pdf/2011.07770,OPENALEX,,
https://openalex.org/W3202652933,Action recognition of construction workers under occlusion,Ziqi Li;Dongsheng Li,,,Journal of Building Engineering,,2021,10.1016/j.jobe.2021.103352,null,OPENALEX,,
https://openalex.org/W4308151341,Automatic tunnel lining crack detection via deep learning with generative adversarial network-based data augmentation,Zhong Zhou;Junjie Zhang;Chenjie Gong;Wei Wu,Abstract available,,Underground Space,,2022,10.1016/j.undsp.2022.07.003,https://doi.org/10.1016/j.undsp.2022.07.003,OPENALEX,,
https://openalex.org/W4309047034,Generative deep learning enables the discovery of a potent and selective RIPK1 inhibitor,Yueshan Li;Liting Zhang;Yifei Wang;Jun Zou;Ruicheng Yang;Xinling Luo;Chengyong Wu;Wei Yang;Chenyu Tian;Haixing Xu;Falu Wang;Xin Yang;Linli Li;Shengyong Yang,Abstract available,,Nature Communications,,2022,10.1038/s41467-022-34692-w,https://www.nature.com/articles/s41467-022-34692-w.pdf,OPENALEX,,
https://openalex.org/W3170236416,Cancer diagnosis using generative adversarial networks based on deep learning from imbalanced data,Yawen Xiao;Jun Wu;Zongli Lin,,,Computers in Biology and Medicine,,2021,10.1016/j.compbiomed.2021.104540,null,OPENALEX,,
https://openalex.org/W3197831948,Eyes Tell All: Irregular Pupil Shapes Reveal GAN-Generated Faces,Guo Hui;Shu Hu;Xin Wang;Ming-Ching Chang;Siwei Lyu,Abstract available,,,,2022,10.1109/icassp43922.2022.9746597,https://arxiv.org/pdf/2109.00162,OPENALEX,,
https://openalex.org/W2966399807,A Two-Stage GAN for High-Resolution Retinal Image Generation and Segmentation,Paolo Andreini;Giorgio Ciano;Simone Bonechi;Caterina Graziani;Veronica Lachi;A. Mecocci;Andrea Sodi;Franco Scarselli;Monica Bianchini,Abstract available,,Electronics,,2021,10.3390/electronics11010060,https://www.mdpi.com/2079-9292/11/1/60/pdf?version=1640578620,OPENALEX,,
https://openalex.org/W3164944602,Transfer learning enhanced generative adversarial networks for multi-channel MRI reconstruction,Jun Lv;Guangyuan Li;Xiangrong Tong;Weibo Chen;Jiahao Huang;Chengyan Wang;Guang Yang,Abstract available,,Computers in Biology and Medicine,,2021,10.1016/j.compbiomed.2021.104504,https://doi.org/10.1016/j.compbiomed.2021.104504,OPENALEX,,
https://openalex.org/W3168709512,Image super-resolution via channel attention and spatial attention,Enmin Lu;Xiaoxiao Hu,,,Applied Intelligence,,2021,10.1007/s10489-021-02464-6,null,OPENALEX,,
https://openalex.org/W4285203116,Remote Sensing Data Fusion With Generative Adversarial Networks: State-of-the-art methods and future research directions,Peng Liu;Jun Li;Lizhe Wang;Guojin He,Abstract available,,IEEE Geoscience and Remote Sensing Magazine,,2022,10.1109/mgrs.2022.3165967,null,OPENALEX,,
https://openalex.org/W4297022962,Generative adversarial networks for labeled acceleration data augmentation for structural damage detection,Furkan Luleci;F. Necati Çatba?;Onur Avc?,,,Journal of Civil Structural Health Monitoring,,2022,10.1007/s13349-022-00627-8,https://arxiv.org/pdf/2112.03478,OPENALEX,,
https://openalex.org/W4280539062,Deepfakes: A new threat to image fabrication in scientific publications?,Liansheng Wang;Lianyu Zhou;Wenxian Yang;Rongshan Yu,Abstract available,,Patterns,,2022,10.1016/j.patter.2022.100509,https://www.cell.com/article/S2666389922001015/pdf,OPENALEX,,
https://openalex.org/W4287887252,Physical Model Informed Fault Detection and Diagnosis of Air Handling Units Based on Transformer Generative Adversarial Network,Ke Yan;Xinke Chen;Xiaokang Zhou;Zheng Yan;Jianhua Ma,Abstract available,,IEEE Transactions on Industrial Informatics,,2022,10.1109/tii.2022.3193733,null,OPENALEX,,
https://openalex.org/W4206153319,Long-term 4D trajectory prediction using generative adversarial networks,Xiping Wu;Hongyu Yang;Chen Hu;Qinzhi Hu;Haoliang Hu,,,Transportation Research Part C Emerging Technologies,,2022,10.1016/j.trc.2022.103554,null,OPENALEX,,
https://openalex.org/W4210550828,Super-resolution reconstruction of turbulent flow fields at various Reynolds numbers based on generative adversarial networks,Mustafa Z. Yousif;Linqi Yu;Hee-Chang Lim,Abstract available,,Physics of Fluids,,2022,10.1063/5.0074724,https://aip.scitation.org/doi/pdf/10.1063/5.0074724,OPENALEX,,
https://openalex.org/W4285505395,Full Attention Wasserstein GAN With Gradient Normalization for Fault Diagnosis Under Imbalanced Data,Jigang Fan;Xianfeng Yuan;Zhaoming Miao;Zihao Sun;Xiaoxue Mei;Fengyu Zhou,Abstract available,,IEEE Transactions on Instrumentation and Measurement,,2022,10.1109/tim.2022.3190525,null,OPENALEX,,
https://openalex.org/W4206214763,A review on AI in PET imaging,Keisuke Matsubara;Masanobu Ibaraki;Mitsutaka Nemoto;Hiroshi Watabe;Yuichi Kimura,,,Annals of Nuclear Medicine,,2022,10.1007/s12149-021-01710-8,null,OPENALEX,,
https://openalex.org/W4221023822,A Generative adversarial learning strategy for enhanced lightweight crack delineation networks,Futao Ni;Zhili He;Shang Jiang;Weiguo Wang;Jian Zhang,,,Advanced Engineering Informatics,,2022,10.1016/j.aei.2022.101575,null,OPENALEX,,
https://openalex.org/W4221160948,RFormer: Transformer-Based Generative Adversarial Network for Real Fundus Image Restoration on a New Clinical Benchmark,Zhuo Deng;Yuanhao Cai;Lu Chen;Zheng Gong;Qiqi Bao;Xue Yao;Fang Dong;Wenming Yang;Shaochong Zhang;Lan Ma,Abstract available,,IEEE Journal of Biomedical and Health Informatics,,2022,10.1109/jbhi.2022.3187103,https://ieeexplore.ieee.org/ielx7/6221020/9882959/09810184.pdf,OPENALEX,,
https://openalex.org/W4292974997,The use of generative adversarial networks to alleviate class imbalance in tabular data: a survey,Rick Sauber-Cole;Taghi M. Khoshgoftaar,Abstract available,,Journal Of Big Data,,2022,10.1186/s40537-022-00648-6,https://journalofbigdata.springeropen.com/counter/pdf/10.1186/s40537-022-00648-6,OPENALEX,,
https://openalex.org/W4308386320,A discriminatively deep fusion approach with improved conditional GAN (im-cGAN) for facial expression recognition,Zhe Sun;Hehao Zhang;Jiatong Bai;Mingyang Liu;Jun Zheng,,,Pattern Recognition,,2022,10.1016/j.patcog.2022.109157,null,OPENALEX,,
https://openalex.org/W4205606841,PU-GAN: A One-Step 2-D InSAR Phase Unwrapping Based on Conditional Generative Adversarial Network,Lifan Zhou;Hanwen Yu;Vito Pascazio;Mengdao Xing,Abstract available,,IEEE Transactions on Geoscience and Remote Sensing,,2022,10.1109/tgrs.2022.3145342,null,OPENALEX,,
https://openalex.org/W4225507592,IFL-GAN: Improved Federated Learning Generative Adversarial Network With Maximum Mean Discrepancy Model Aggregation,Wei Li;Jinlin Chen;Zhenyu Wang;Zhidong Shen;Chao Ma;Xiaohui Cui,Abstract available,,IEEE Transactions on Neural Networks and Learning Systems,,2022,10.1109/tnnls.2022.3167482,null,OPENALEX,,
https://openalex.org/W4292013847,Attention-based generative adversarial network in medical imaging: A narrative review,Jing Zhao;Xiaoyuan Hou;Meiqing Pan;Hui Zhang,,,Computers in Biology and Medicine,,2022,10.1016/j.compbiomed.2022.105948,null,OPENALEX,,
https://openalex.org/W4281401420,Deep convolutional generative adversarial networks for the generation of numerous artificial spectrum?compatible earthquake accelerograms using a limited number of ground motion records,Mehrshad Matinfar;Naser Khaji;Goodarz Ahmadi,Abstract available,,Computer-Aided Civil and Infrastructure Engineering,,2022,10.1111/mice.12852,null,OPENALEX,,
https://openalex.org/W4285411567,SWCGAN: Generative Adversarial Network Combining Swin Transformer and CNN for Remote Sensing Image Super-Resolution,Jingzhi Tu;Gang Mei;Zhengjing Ma;Francesco Piccialli,Abstract available,,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,,2022,10.1109/jstars.2022.3190322,https://ieeexplore.ieee.org/ielx7/4609443/4609444/09829280.pdf,OPENALEX,,
https://openalex.org/W4368351348,DGCA: high resolution image inpainting via DR-GAN and contextual attention,Yuantao Chen;Runlong Xia;Kai Yang;Ke Zou,,,Multimedia Tools and Applications,,2023,10.1007/s11042-023-15313-0,null,OPENALEX,,
https://openalex.org/W4288056659,Unified gradient- and intensity-discriminator generative adversarial network for image fusion,Huabing Zhou;Jilei Hou;Yanduo Zhang;Jiayi Ma;Haibin Ling,,,Information Fusion,,2022,10.1016/j.inffus.2022.07.016,null,OPENALEX,,
